employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-63434335,Jonathan,Williams,Female,Washington D.C.,Washington,10/17/2015,Finance,Financial Analyst,Master,86565,Excellent,No,11/25/1993,
00-25939544,Samuel,Bradley,Male,Maryland,College Park,4/29/2019,Sales,Sales Specialist,PhD,57680,Good,No,2/17/1971,
00-79613146,Clayton,Hill,Female,Maryland,Bowie,10/20/2019,Sales,Sales Specialist,Master,64021,Good,No,12/16/1998,
00-69899230,Janet,Ford,Female,Washington D.C.,Washington,7/10/2019,Operations,Logistics Coordinator,Bachelor,54995,Satisfactory,Yes,4/24/1980,
00-75034230,Beth,Jackson,Male,Maryland,Bethesda,12/4/2024,Marketing,Marketing Coordinator,Bachelor,60365,Excellent,No,8/19/1963,
00-80376832,Dakota,Tran,Female,Washington D.C.,Washington,12/17/2021,Marketing,Content Creator,Bachelor,61054,Needs Improvement,No,5/9/1985,
00-11381114,Nancy,Gutierrez,Female,Washington D.C.,Washington,3/11/2020,Sales,Sales Specialist,Bachelor,77252,Good,Yes,10/13/1977,
00-72489304,Shelby,Marshall,Male,Washington D.C.,Washington,6/11/2024,Sales,Sales Representative,Bachelor,59586,Excellent,No,8/14/1994,
00-10557312,Morgan,Willis,Male,Virginia,Richmond,11/18/2018,Finance,Accounts Payable Specialist,Bachelor,72150,Excellent,No,1/24/1980,
00-84877970,Theresa,Murphy,Female,Virginia,Reston,12/2/2021,Finance,Accountant,Bachelor,74185,Satisfactory,No,4/1/1965,
00-71906904,Melissa,Jacobson,Female,Maryland,Brandywine,10/30/2023,Operations,Logistics Coordinator,Bachelor,65736,Good,No,5/1/1972,
00-90508367,Casey,Simpson,Female,Maryland,Silver Spring,4/28/2022,Customer Service,Customer Service Representative,High School,54049,Excellent,Yes,2/7/1975,
00-80683716,Lucas,Stevens,Male,Virginia,Tysons,7/6/2020,Customer Service,Customer Service Representative,High School,63934,Good,Yes,9/28/1970,
00-34550581,Jonathan,Moore,Female,Virginia,Richmond,6/24/2017,Sales,Sales Specialist,PhD,77515,Good,No,10/29/1994,
00-64659717,Michael,Harris,Female,Maryland,Brandywine,11/1/2019,Sales,Sales Specialist,Master,62345,Excellent,No,1/4/1972,
00-30103274,Kayla,Davis,Male,Maryland,Gaithersburg,11/14/2016,Operations,Logistics Coordinator,Bachelor,67132,Good,No,9/9/1962,
00-23834065,Tiffany,Smith,Male,Virginia,McLean,10/15/2020,Operations,Logistics Coordinator,Bachelor,62766,Satisfactory,No,2/5/1973,
00-83375823,Daniel,Smith,Female,Maryland,Brandywine,11/4/2021,Marketing,Marketing Coordinator,Bachelor,64130,Needs Improvement,No,9/16/1988,
00-81359930,Daniel,Robinson,Female,Washington D.C.,Washington,3/30/2021,Sales,Sales Manager,Master,121389,Good,No,11/11/1968,
00-25284877,Charles,Gonzalez,Male,Virginia,Ashburn,10/24/2023,IT,Software Developer,Bachelor,112892,Good,Yes,3/6/1976,
00-89358613,Lauren,Ellis,Male,Maryland,Waldorf,7/3/2022,Finance,Accounts Payable Specialist,Bachelor,61663,Needs Improvement,Yes,10/23/2000,
00-89230162,Bryan,Love,Female,Virginia,Manassas,3/29/2016,Operations,Operations Analyst,Master,80509,Good,No,1/4/1985,
00-84773739,Jeffrey,Guerrero,Female,Washington D.C.,Washington,12/19/2020,Operations,Logistics Coordinator,Bachelor,61854,Needs Improvement,Yes,2/27/1982,
00-88100823,Brian,Hernandez,Female,Maryland,College Park,6/21/2022,Operations,Logistics Coordinator,Bachelor,54405,Good,No,1/25/2005,
00-39182362,Albert,Armstrong,Female,Washington D.C.,Washington,12/11/2017,Sales,Sales Specialist,PhD,67504,Good,No,2/4/1976,
00-13367759,Diana,Bennett,Female,Virginia,Virginia Beach,4/7/2022,Customer Service,Customer Service Representative,High School,59169,Good,Yes,7/9/1992,
00-56239580,Jesus,Ross,Male,Washington D.C.,Washington,2/25/2020,Customer Service,Help Desk Technician,Bachelor,60777,Excellent,No,9/26/2003,
00-38086965,Andrew,Thomas,Male,Washington D.C.,Washington,5/28/2022,Customer Service,Support Specialist,High School,58890,Good,No,4/11/2001,
00-67825716,Eric,Landry,Female,Virginia,Manassas,8/13/2023,HR,HR Assistant,High School,52624,Good,No,8/13/1988,
00-89321574,Pamela,Sanders,Female,Maryland,Gaithersburg,2/1/2018,IT,System Administrator,Bachelor,64585,Satisfactory,No,1/15/2001,
00-85653429,Matthew,Young,Female,Washington D.C.,Washington,9/11/2021,Customer Service,Help Desk Technician,Bachelor,74340,Excellent,No,2/9/1992,
00-95643690,Christina,Thomas,Male,Maryland,Rockville,1/24/2020,IT,Software Developer,Master,88765,Satisfactory,No,5/6/1992,
00-92287524,Robert,Davis,Male,Maryland,Bethesda,8/9/2016,Sales,Sales Consultant,Master,89977,Satisfactory,Yes,2/20/1995,
00-76069986,Kaitlyn,Rodriguez,Female,Washington D.C.,Washington,8/5/2020,Operations,Operations Analyst,Bachelor,70976,Good,No,12/1/1981,
00-43898685,Roberto,Wilson,Female,Maryland,Brandywine,12/20/2019,Sales,Sales Consultant,Master,101799,Excellent,No,8/29/1961,
00-71353672,Michelle,Nichols,Male,Maryland,Upper Marlboro,9/16/2022,Operations,Operations Analyst,Master,70836,Excellent,No,2/13/1982,
00-16132197,Nathan,Fleming,Female,Washington D.C.,Washington,1/23/2019,Customer Service,Customer Service Representative,Bachelor,53965,Good,Yes,12/1/1989,
00-80018010,Eugene,Roberts,Female,Washington D.C.,Washington,6/10/2017,Operations,Logistics Coordinator,Bachelor,63005,Needs Improvement,No,6/8/1995,
00-76804212,Edward,Mccoy,Female,Maryland,Waldorf,8/25/2018,IT,IT Support Specialist,High School,60757,Satisfactory,No,7/28/2000,
00-95151977,Gloria,Blackburn,Female,Virginia,Virginia Beach,7/24/2017,Customer Service,Customer Service Representative,Bachelor,60745,Excellent,No,11/9/1993,
00-65414259,Donald,Baker,Female,Washington D.C.,Washington,10/24/2018,IT,IT Support Specialist,Bachelor,56422,Good,Yes,12/18/1996,
00-77791993,Arthur,Hatfield,Female,Virginia,McLean,2/28/2019,Sales,Sales Specialist,Bachelor,59986,Satisfactory,Yes,7/18/1997,
00-22135187,Nathan,Small,Male,Maryland,Bethesda,2/11/2017,Marketing,Content Creator,Bachelor,67626,Satisfactory,Yes,1/27/1978,
00-69879929,Kirk,Freeman,Male,Washington D.C.,Washington,6/8/2022,Operations,Logistics Coordinator,Bachelor,63152,Good,No,11/4/2001,
00-93479754,Jared,Adams,Male,Washington D.C.,Washington,6/25/2024,IT,Software Developer,Bachelor,100674,Excellent,No,7/16/1980,
00-14714612,Lawrence,Murphy,Male,Washington D.C.,Washington,6/27/2022,Sales,Sales Representative,Bachelor,59573,Satisfactory,No,1/24/2002,
00-18429397,Justin,Hinton,Male,Maryland,Brandywine,12/8/2022,Operations,Operations Analyst,Bachelor,89122,Satisfactory,No,3/23/1964,
00-90576340,Wendy,Watson,Male,Maryland,Brandywine,11/24/2023,IT,IT Support Specialist,High School,58649,Needs Improvement,No,11/20/1989,
00-35404056,Natasha,Mayer,Male,Virginia,Fairfax,6/17/2023,Operations,Inventory Specialist,High School,58094,Satisfactory,No,7/8/1963,
00-34009042,Alexander,Hunt,Female,Virginia,Fairfax,7/9/2023,Customer Service,Help Desk Technician,High School,85053,Satisfactory,No,6/15/1983,
00-43224320,Gail,Smith,Male,Maryland,Bowie,9/9/2020,Operations,Inventory Specialist,High School,57414,Needs Improvement,Yes,7/28/1988,
00-68546374,Christopher,Ford,Female,Virginia,Fairfax,6/1/2024,Finance,Accounts Payable Specialist,Bachelor,60509,Good,No,12/16/1983,
00-10761278,Jared,Harris,Female,Virginia,Ashburn,12/22/2020,Operations,Logistics Coordinator,Bachelor,59582,Excellent,Yes,4/17/1986,
00-22013942,Julie,Garcia,Male,Maryland,College Park,9/11/2020,Sales,Sales Consultant,Bachelor,99421,Good,No,2/16/1968,
00-71767184,Denise,Richardson,Male,Virginia,Reston,5/10/2020,IT,System Administrator,Bachelor,101134,Good,No,2/25/1985,
00-69405360,Briana,Phillips,Male,Maryland,Upper Marlboro,2/26/2024,Operations,Inventory Specialist,Bachelor,70718,Good,No,10/21/1997,
00-24226871,Amy,Clay,Female,Virginia,Richmond,3/12/2023,Operations,Logistics Coordinator,Bachelor,55299,Good,No,7/13/2000,
00-70797092,Ashley,Flores,Male,Maryland,Bethesda,12/16/2022,Sales,Sales Manager,PhD,102435,Good,No,10/16/1984,
00-68309601,Zachary,Cook,Male,Virginia,Ashburn,10/24/2023,Operations,Logistics Coordinator,Bachelor,66565,Good,Yes,9/27/1963,
00-98262810,Erica,Smith,Male,Washington D.C.,Washington,1/29/2020,IT,Software Developer,Bachelor,114877,Good,No,4/12/1989,
00-27296883,Ashley,Clark,Male,Virginia,Arlington,3/15/2023,IT,System Administrator,Master,86934,Good,No,11/25/1974,
00-10339276,Natalie,Kim,Female,Washington D.C.,Washington,6/2/2017,Operations,Operations Analyst,Master,55796,Good,No,7/3/1999,
00-20164973,Lisa,Liu,Male,Virginia,Richmond,5/11/2016,Customer Service,Help Desk Technician,Bachelor,87300,Good,No,1/6/1976,
00-53186602,William,Evans,Female,Virginia,Manassas,5/17/2017,Operations,Logistics Coordinator,Bachelor,60172,Satisfactory,No,6/12/1987,
00-77670844,Kathryn,Ortiz,Female,Washington D.C.,Washington,8/11/2017,Customer Service,Help Desk Technician,Bachelor,67219,Good,No,1/8/1997,
00-54272165,Casey,Ford,Male,Virginia,Virginia Beach,10/2/2019,Operations,Logistics Coordinator,Bachelor,70111,Needs Improvement,No,10/31/1978,
00-29428388,Lindsey,Gilbert,Female,Washington D.C.,Washington,4/17/2016,Sales,Sales Representative,Bachelor,57171,Satisfactory,Yes,9/17/1985,
00-48346269,Chelsea,Clark,Male,Washington D.C.,Washington,7/23/2023,Operations,Inventory Specialist,High School,57812,Needs Improvement,No,10/2/1989,
00-84289407,Gregory,Moore,Male,Washington D.C.,Washington,8/3/2024,Marketing,Marketing Coordinator,Bachelor,82742,Good,No,8/31/1976,
00-62624795,Shawn,Macdonald,Male,Virginia,Fairfax,5/16/2020,Operations,Inventory Specialist,High School,58240,Good,Yes,1/12/1984,
00-11042494,Catherine,Stevenson,Male,Virginia,Richmond,5/18/2021,Operations,Logistics Coordinator,Bachelor,68818,Satisfactory,Yes,1/18/1983,
00-18904560,Jonathan,Rodriguez,Female,Maryland,Bethesda,5/14/2017,Customer Service,Support Specialist,Bachelor,55474,Needs Improvement,No,3/20/1995,
00-73003961,Amanda,Sandoval,Male,Washington D.C.,Washington,1/20/2019,Sales,Sales Consultant,Master,73247,Excellent,No,9/19/1983,
00-14387670,Charles,Farmer,Female,Washington D.C.,Washington,7/24/2018,Sales,Sales Representative,Bachelor,55550,Good,Yes,10/25/1988,
00-68604193,Linda,Garcia,Female,Maryland,Baltimore,1/13/2018,Operations,Inventory Specialist,High School,61809,Satisfactory,No,3/18/1991,
00-30676420,Beth,Mckinney,Female,Washington D.C.,Washington,1/5/2015,Sales,Sales Consultant,Master,95460,Good,No,2/21/1979,
00-39108713,Kathy,Torres,Female,Washington D.C.,Washington,4/7/2019,Operations,Inventory Specialist,Bachelor,58927,Needs Improvement,No,10/22/1978,
00-91379600,Victor,Leach,Female,Maryland,Brandywine,12/23/2022,Sales,Sales Representative,Bachelor,59935,Needs Improvement,No,1/6/1979,
00-50417429,Charles,Salazar,Female,Virginia,Arlington,12/19/2020,Sales,Sales Consultant,PhD,110102,Good,No,3/16/1966,
00-18090641,Sara,Weaver,Female,Washington D.C.,Washington,3/13/2018,Customer Service,Customer Service Representative,High School,60289,Good,No,10/17/1996,
00-95603233,Angela,Thompson,Male,Maryland,Waldorf,2/7/2022,Operations,Inventory Specialist,High School,58745,Good,No,12/12/2002,
00-84008637,Stephen,Washington,Female,Virginia,Reston,8/29/2023,IT,System Administrator,Bachelor,92711,Good,No,6/24/1984,
00-62318617,Melanie,Young,Female,Virginia,Ashburn,9/30/2020,Operations,Inventory Specialist,High School,58057,Satisfactory,No,4/4/1976,
00-54612467,Jeffrey,Ramos,Male,Washington D.C.,Washington,6/17/2023,Operations,Logistics Coordinator,Bachelor,68221,Good,Yes,2/24/1994,
00-15474255,Christopher,Gregory,Female,Virginia,Tysons,8/16/2023,Marketing,Marketing Coordinator,Bachelor,69854,Satisfactory,No,3/26/1991,
00-50061361,Heather,Wilson,Female,Maryland,Waldorf,10/2/2018,Sales,Sales Representative,Bachelor,78498,Satisfactory,No,5/1/1961,
00-28712369,Jessica,Jordan,Female,Maryland,Bowie,7/4/2017,IT,IT Support Specialist,Bachelor,62355,Satisfactory,Yes,6/16/1994,
00-60367726,Hannah,Davila,Female,Virginia,Arlington,12/10/2020,Sales,Sales Specialist,Bachelor,62070,Good,No,11/14/1992,
00-80221516,Kylie,Rodriguez,Female,Washington D.C.,Washington,11/8/2024,Customer Service,Help Desk Technician,High School,87472,Excellent,No,9/2/1985,
00-89398155,Tammy,Stevens,Female,Virginia,Reston,8/7/2018,Operations,Inventory Specialist,High School,59164,Good,No,7/15/1991,
00-20461205,Kristy,Williams,Female,Maryland,Bethesda,6/21/2021,Sales,Sales Specialist,PhD,72078,Needs Improvement,No,4/5/1992,
00-14354913,Amanda,Mcbride,Female,Washington D.C.,Washington,4/1/2017,Sales,Sales Representative,Bachelor,66702,Good,No,6/18/1983,
00-72849783,Todd,Kelley,Male,Washington D.C.,Washington,5/7/2023,Sales,Sales Manager,PhD,116103,Excellent,No,8/28/1980,
00-83046858,Kevin,Garza,Female,Virginia,Richmond,5/25/2020,Operations,Logistics Coordinator,Bachelor,57873,Satisfactory,No,11/23/1993,
00-45547502,Christopher,Lowe,Male,Washington D.C.,Washington,1/19/2020,Customer Service,Support Specialist,Bachelor,69409,Satisfactory,No,6/8/1992,
00-64368034,Eric,Simpson,Male,Virginia,Reston,8/20/2016,Operations,Logistics Coordinator,Bachelor,64299,Satisfactory,No,7/4/1993,
00-16061877,John,Thornton,Male,Washington D.C.,Washington,7/2/2020,Finance,Financial Analyst,Bachelor,91851,Satisfactory,Yes,12/27/1994,
00-27680042,Susan,Turner,Male,Washington D.C.,Washington,9/25/2020,IT,Software Developer,Master,98875,Good,No,11/27/1979,
00-32849523,Alyssa,Wilson,Female,Washington D.C.,Washington,7/17/2020,Sales,Sales Representative,Bachelor,66557,Good,Yes,8/12/1990,
00-83705854,Michael,Lopez,Male,Virginia,Ashburn,5/28/2020,Marketing,Content Creator,High School,57018,Good,Yes,8/17/2001,
00-58934686,Jeffrey,Zamora,Male,Washington D.C.,Washington,3/4/2022,Sales,Sales Consultant,Master,86354,Satisfactory,No,12/22/1991,
00-22721311,Chris,Henry,Male,Washington D.C.,Washington,6/2/2015,Marketing,Content Creator,Bachelor,64371,Satisfactory,No,4/30/1981,
00-40039178,Yolanda,Harris,Female,Washington D.C.,Washington,2/9/2022,Sales,Sales Manager,PhD,109004,Satisfactory,Yes,5/31/1991,
00-87080799,Colin,Mendoza,Male,Maryland,Upper Marlboro,3/18/2020,Operations,Operations Analyst,Bachelor,77668,Good,No,5/11/1995,
00-41048482,Lisa,Jarvis,Female,Maryland,Waldorf,5/15/2017,Customer Service,Customer Service Representative,Bachelor,61528,Good,No,10/11/1988,
00-49643681,Laura,Hall,Female,Washington D.C.,Washington,8/9/2024,Finance,Accountant,Bachelor,73698,Good,Yes,4/29/1971,
00-50219738,Jared,Scott,Male,Maryland,College Park,10/2/2021,Customer Service,Customer Service Manager,PhD,86290,Satisfactory,No,8/3/1971,
00-91805798,Tiffany,Craig,Male,Maryland,Bethesda,4/14/2023,Sales,Sales Representative,Bachelor,62127,Good,Yes,4/25/1978,
00-64330220,John,Park,Male,Washington D.C.,Washington,3/21/2022,Operations,Inventory Specialist,Bachelor,68196,Good,Yes,3/8/1994,
00-67734359,John,Dyer,Female,Maryland,College Park,1/16/2022,Sales,Sales Consultant,PhD,116627,Excellent,No,2/18/1979,
00-54519050,Gary,Garcia,Female,Maryland,Waldorf,3/19/2020,Marketing,Content Creator,High School,55295,Satisfactory,No,8/22/2000,
00-42376898,Sheila,Porter,Female,Washington D.C.,Washington,1/27/2018,Operations,Inventory Specialist,High School,57071,Good,No,5/19/2000,
00-69719025,Bryan,Walker,Male,Washington D.C.,Washington,3/12/2018,Operations,Inventory Specialist,Bachelor,65130,Needs Improvement,No,10/11/1998,
00-19897345,Jacob,Roach,Female,Virginia,McLean,2/1/2021,Operations,Operations Analyst,Master,60426,Good,No,10/21/2001,
00-91409723,Carolyn,Snyder,Male,Virginia,Alexandria,3/8/2018,IT,Software Developer,Bachelor,88204,Needs Improvement,No,5/7/1986,
00-15382665,Mercedes,Mcdonald,Female,Washington D.C.,Washington,2/15/2020,IT,Software Developer,Bachelor,79885,Good,Yes,12/12/2001,
00-18230885,Sarah,Wright,Male,Washington D.C.,Washington,9/14/2024,Operations,Inventory Specialist,Bachelor,69094,Satisfactory,Yes,12/21/1975,
00-32757455,Joel,Callahan,Female,Maryland,Waldorf,7/19/2023,Customer Service,Help Desk Technician,High School,67600,Excellent,No,4/24/2003,
00-55872651,Ashley,Kelley,Female,Maryland,Upper Marlboro,4/2/2024,Customer Service,Customer Service Manager,Bachelor,75503,Excellent,Yes,4/15/1981,
00-29661534,Thomas,Morales,Male,Washington D.C.,Washington,1/3/2023,Sales,Sales Specialist,PhD,71066,Good,No,5/21/1996,
00-58701833,Christian,Williams,Male,Virginia,Reston,8/24/2017,Operations,Inventory Specialist,High School,63010,Good,No,3/14/1994,
00-61811993,Heather,Thomas,Male,Washington D.C.,Washington,6/8/2018,Customer Service,Customer Service Representative,High School,65549,Good,No,1/19/1987,
00-74800979,Patricia,Chambers,Female,Virginia,McLean,10/19/2015,Operations,Operations Analyst,Master,81636,Satisfactory,No,3/18/1996,
00-11442778,Angela,Miles,Male,Washington D.C.,Washington,5/12/2017,IT,Software Developer,Master,88633,Satisfactory,No,11/9/1976,
00-36313084,Haley,Zamora,Female,Washington D.C.,Washington,10/15/2023,IT,Software Developer,Master,97111,Satisfactory,Yes,2/13/2005,
00-73380434,Angela,Rodriguez,Female,Virginia,Virginia Beach,6/19/2017,Marketing,Content Creator,Bachelor,65865,Satisfactory,Yes,6/14/1961,
00-66445260,Kristy,Blake,Female,Virginia,Virginia Beach,6/5/2020,Operations,Logistics Coordinator,Bachelor,55746,Good,Yes,10/18/1995,
00-63489784,Nicole,Irwin,Female,Washington D.C.,Washington,8/9/2020,IT,IT Support Specialist,Bachelor,60580,Good,Yes,11/17/1987,
00-35030082,Cynthia,Rodriguez,Female,Washington D.C.,Washington,4/16/2017,IT,Software Developer,Bachelor,87447,Good,No,4/14/1990,
00-78054299,Karen,Castro,Female,Virginia,Ashburn,11/6/2019,Operations,Inventory Specialist,High School,58772,Excellent,No,12/21/1983,
00-34334489,Cindy,Christian,Male,Virginia,Fairfax,6/28/2023,HR,Recruiter,High School,77644,Good,No,8/31/1960,
00-15910131,Lauren,Schultz,Male,Washington D.C.,Washington,2/22/2017,Customer Service,Help Desk Technician,Bachelor,91151,Good,No,4/17/1986,
00-57896674,Jared,Griffin,Female,Maryland,College Park,9/21/2021,IT,IT Support Specialist,High School,64815,Satisfactory,No,5/11/1988,
00-38549582,Isabella,Velasquez,Male,Washington D.C.,Washington,12/8/2024,Marketing,Content Creator,Bachelor,59864,Good,No,11/15/1984,
00-83772564,Frederick,Sullivan,Female,Washington D.C.,Washington,8/3/2022,Operations,Logistics Coordinator,Bachelor,58918,Good,No,4/21/1998,
00-13989084,Karen,Jackson,Female,Maryland,Bowie,10/3/2024,IT,Software Developer,Master,89826,Needs Improvement,No,2/9/2000,
00-90091534,Barbara,Leach,Male,Maryland,National Harbor,4/20/2022,Customer Service,Customer Service Representative,Bachelor,66559,Good,No,10/31/1993,
00-85835727,Paul,Newton,Female,Washington D.C.,Washington,1/9/2016,Operations,Inventory Specialist,High School,56580,Excellent,No,2/18/1964,
00-38762614,Paul,Floyd,Female,Maryland,College Park,1/4/2020,Operations,Inventory Specialist,High School,59758,Excellent,No,12/15/1962,
00-96240481,Deborah,Thornton,Male,Maryland,Gaithersburg,12/11/2021,IT,System Administrator,Bachelor,91084,Satisfactory,No,3/29/1999,
00-49698027,Hayden,Fletcher,Male,Washington D.C.,Washington,3/6/2024,Sales,Sales Representative,Bachelor,64212,Satisfactory,Yes,10/16/1992,
00-39710306,Erica,Bishop,Female,Maryland,Rockville,6/29/2022,Operations,Inventory Specialist,High School,62142,Good,No,11/16/1989,
